<<<<<<< HEAD
,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32
16,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.3105590062111801,0.22180451127819548,0.02372435560231457,0.0,-0.2429395976988579,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,2018.0,1.0
17,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.03409090909090909,0.5465838509316769,0.3458646616541353,0.014886901630720673,0.0,0.5484496206932308,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,2018.0,1.0
18,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.07954545454545454,0.48447204968944096,0.12406015037593984,0.06443976854287217,0.0,1.6036352452160156,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,2018.0,1.0
19,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.3602484472049689,0.12406015037593984,0.008995265649658074,0.0,-0.5594952850556933,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,2018.0,1.0
20,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.022727272727272728,0.5652173913043478,0.2781954887218045,0.09279326670173593,0.0,0.0076669881253035215,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,2018.0,1.0
21,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.14772727272727273,0.24844720496894407,0.12030075187969924,0.004208311415044713,0.0,-0.374837800764206,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,2018.0,1.0
22,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.03409090909090909,0.24844720496894407,0.2781954887218045,0.023040504997369805,0.0,0.28465321456253456,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,2018.0,1.0
23,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.2608695652173913,0.9661654135338344,0.010099947396107312,0.0,3.186413682000193,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,2018.0,1.0
24,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.13636363636363635,0.07453416149068323,0.2781954887218045,0.004997369805365597,0.03076923076923077,-0.5647712131783073,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,2018.0,1.0
25,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.09090909090909091,0.24844720496894407,0.14285714285714285,0.0,0.0,-0.005522832181231289,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,2018.0,1.0
26,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.022727272727272728,0.049689440993788817,0.3458646616541353,0.0011572856391372961,0.0,-0.7441527693471807,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,2018.0,1.0
27,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.13636363636363635,0.19875776397515527,0.12406015037593984,0.01209889531825355,0.07692307692307693,0.7858663862108574,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,2018.0,1.0
28,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.022727272727272728,0.35403726708074534,0.3458646616541353,0.025407680168332454,0.0,-0.2429395976988579,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,2018.0,1.0
29,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.05681818181818182,0.03105590062111801,0.12406015037593984,0.0,0.046153846153846156,-0.42759708199034524,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,2018.0,1.0
30,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.05681818181818182,0.40372670807453415,0.2781954887218045,0.03871646501841136,0.03076923076923077,1.6036352452160156,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,2018.0,1.0
31,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.17045454545454547,0.09316770186335403,0.18421052631578946,0.013624408206207259,0.0,-0.03190247279430091,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,2018.0,1.0
32,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.045454545454545456,0.5341614906832298,0.12781954887218044,0.142872172540768,0.07692307692307693,10.097879522624433,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,2018.0,1.0
33,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.45962732919254656,0.15413533834586465,0.01451867438190426,0.0,1.867431651346712,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,2018.0,1.0
34,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.022727272727272728,0.20496894409937888,0.3383458646616541,0.004892162019989479,0.0,-0.6359962428335952,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,2018.0,1.0
35,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.03409090909090909,0.32298136645962733,0.12406015037593984,0.018148342977380327,0.03076923076923077,-0.5067360038295541,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,2018.0,1.0
36,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.125,0.5279503105590062,0.9661654135338344,0.004523934771173067,0.0,-0.6386342068949022,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,2018.0,1.0
37,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.011363636363636364,0.3602484472049689,0.06390977443609022,0.05013150973172015,0.03076923076923077,-0.17699049616618384,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,2018.0,1.0
38,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.17045454545454547,0.27329192546583847,0.17669172932330826,0.016833245660178853,0.0,-0.7441527693471807,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,2018.0,1.0
39,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.03409090909090909,0.19875776397515527,0.3947368421052631,0.018043135192004206,0.0,-0.42759708199034524,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,2018.0,1.0
40,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.3383458646616541,0.021146764860599684,0.0,1.867431651346712,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,2018.0,1.0
41,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.03409090909090909,0.2795031055900621,0.14285714285714285,0.011309836927932667,0.0,0.020856808431838333,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,2018.0,1.0
42,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.03409090909090909,0.2546583850931677,0.06390977443609022,0.03087848500789058,0.03076923076923077,0.08680590996451239,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,2018.0,1.0
43,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.03409090909090909,0.018633540372670808,0.3458646616541353,0.021672803787480273,0.0,-0.4012174413772756,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,2018.0,1.0
44,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.09937888198757763,0.17669172932330826,0.0,0.0,-0.2561294180053927,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,2018.0,1.0
45,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.022727272727272728,0.18633540372670807,0.3458646616541353,0.0022093634928984744,0.0,-0.5594952850556933,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,2018.0,1.0
46,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.011363636363636364,0.19875776397515527,0.9661654135338344,0.017674907943187795,0.0,-0.374837800764206,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,2018.0,1.0
47,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.03409090909090909,0.44720496894409933,0.07142857142857142,0.029668595476065228,0.0,-0.08466175402044016,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,2018.0,1.0
48,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.13636363636363635,0.07453416149068323,0.22180451127819548,0.003945291951604419,0.0,-0.005522832181231289,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,2018.0,1.0
49,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.13636363636363635,0.07453416149068323,0.12406015037593984,0.0028932140978432403,0.0,-0.585874925668763,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,2018.0,1.0
50,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.011363636363636364,0.14906832298136646,0.12406015037593984,0.002998421883219358,0.0,-0.5067360038295541,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,2018.0,1.0
51,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.29545454545454547,0.45962732919254656,0.12781954887218044,0.0,0.23076923076923078,-0.6386342068949022,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,2018.0,1.0
52,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.05681818181818182,0.12422360248447203,0.3383458646616541,0.006680694371383482,0.0,-0.6122545662818326,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,2018.0,1.0
53,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.011363636363636364,0.48447204968944096,0.12406015037593984,0.0010520778537611783,0.0,-0.7441527693471807,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,2018.0,1.0
54,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.3664596273291925,0.3383458646616541,0.02230405049973698,0.0,-0.005522832181231289,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,2018.0,1.0
55,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.022727272727272728,0.012422360248447204,0.12406015037593984,0.006522882693319305,0.0,-0.42759708199034524,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,2018.0,1.0
56,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.022727272727272728,0.5403726708074533,0.3045112781954887,0.0,0.0,-0.2429395976988579,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,2018.0,1.0
57,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.06818181818181818,0.09316770186335403,0.14285714285714285,0.0076801683324566015,0.0,-0.374837800764206,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,2018.0,1.0
58,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.11363636363636365,0.06211180124223602,0.17669172932330826,0.007364544976328248,0.0,-0.585874925668763,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,2018.0,1.0
59,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.07954545454545454,0.043478260869565216,0.12406015037593984,0.030773277222514467,0.0,-0.11104139463350977,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,2018.0,1.0
60,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.06832298136645962,0.17669172932330826,0.01888479747501315,0.0,-0.5067360038295541,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,2018.0,1.0
61,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.03409090909090909,0.5093167701863354,0.22180451127819548,0.0003682272488164124,0.0,-0.5067360038295541,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,2018.0,1.0
62,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.5795454545454546,0.5341614906832298,0.12406015037593984,0.0014203051025775907,0.676923076923077,0.812246026823927,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,2018.0,1.0
63,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.05681818181818182,0.5465838509316769,0.3045112781954887,0.010310362966859547,0.0,-0.24557756176016485,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,2018.0,1.0
64,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.011363636363636364,0.08695652173913043,0.15413533834586465,0.016307206733298264,0.0,0.39017177701481304,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,2018.0,1.0
65,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.26136363636363635,0.2608695652173913,0.12406015037593984,0.004050499736980536,0.07692307692307693,1.867431651346712,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,2018.0,1.0
66,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.6477272727272727,0.5527950310559006,0.12781954887218044,0.050762756443976854,0.0,3.4502100881308895,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,2018.0,1.0
67,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.022727272727272728,0.3913043478260869,0.17669172932330826,0.003629668595476065,0.0,0.41655141762788267,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,2018.0,1.0
68,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.05681818181818182,0.07453416149068323,0.12406015037593984,0.009363492898474487,0.0,-0.374837800764206,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,2018.0,1.0
69,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.011363636363636364,0.006211180124223602,0.12406015037593984,0.015307732772225144,0.0,-0.2561294180053927,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,2018.0,1.0
70,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.011363636363636364,0.043478260869565216,0.14285714285714285,0.01935823250920568,0.0,-0.6386342068949022,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,2018.0,1.0
71,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.10227272727272728,0.4906832298136646,0.14661654135338345,0.019621251972645977,0.0,-0.03190247279430091,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,2018.0,1.0
72,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.03409090909090909,0.4161490683229813,0.3458646616541353,0.013992635455023671,0.0,-0.372199836702899,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,2018.0,1.0
73,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.18181818181818182,0.5527950310559006,0.3383458646616541,0.01599158337716991,0.2,0.28465321456253456,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,2018.0,1.0
74,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.09090909090909091,0.22981366459627328,0.3458646616541353,0.01262493424513414,0.0,-0.5067360038295541,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,2018.0,1.0
75,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.022727272727272728,0.16770186335403725,0.12406015037593984,0.003629668595476065,0.03076923076923077,-0.6386342068949022,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,2018.0,1.0
76,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.05681818181818182,0.16149068322981366,0.07142857142857142,0.005786428195686481,0.0,1.0760424329546232,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,2018.0,1.0
77,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.05681818181818182,0.03105590062111801,0.09774436090225563,0.015465544450289321,0.0,-0.16380067585964903,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,2018.0,1.0
78,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.32954545454545453,0.18012422360248445,0.17669172932330826,0.007469752761704366,0.4307692307692308,-0.03190247279430091,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,2018.0,1.0
79,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.10227272727272728,0.20496894409937888,0.12406015037593984,0.017201472908995263,0.12307692307692308,-0.08466175402044016,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,2018.0,1.0
80,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.20454545454545456,0.34782608695652173,0.3383458646616541,0.01162546028406102,0.0,0.41655141762788267,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,2018.0,1.0
81,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.21118012422360247,0.17669172932330826,0.013413992635455023,0.0,-0.585874925668763,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,2018.0,1.0
82,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.03409090909090909,0.21118012422360247,0.14285714285714285,0.0017359284587059442,0.0,-0.6386342068949022,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,2018.0,1.0
83,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.011363636363636364,0.2670807453416149,0.3458646616541353,0.013413992635455023,0.0,-0.374837800764206,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,2018.0,1.0
84,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.18181818181818182,0.09937888198757763,0.12406015037593984,0.0026301946344029457,0.03076923076923077,-0.5726851053622282,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,2018.0,1.0
85,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.03409090909090909,0.08695652173913043,0.17669172932330826,0.016307206733298264,0.0,0.812246026823927,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,2018.0,1.0
